wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,bplace_continent,date,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,dplace_continent,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,region,is_group,l_,age,non_en_page_views,coefficient_of_variation,value,occupation_rank,occupation_rank_unique,birthyear_rank,birthyear_rank_unique,bplace_country_rank,bplace_country_rank_unique,bplace_name_rank,bplace_name_rank_unique,deathyear_rank,deathyear_rank_unique,dplace_country_rank,dplace_country_rank_unique,dplace_name_rank,dplace_name_rank_unique,id
q335579,719096,Omar_Rodríguez-López,Omar Rodríguez-López,MUSICIAN,60.5471882273562,M,orlproductions,TRUE,25,15.7684188158201,"Bayamón, Puerto Rico",18.38,-66.16333333,57872,United States,,1975-09-01,1975,,,,,,,,,,,,FALSE,2.85962595364269,44,27644,3.41300894275296,33.8306574294939,1955,1955,333,333,9498,9498,2,2,,,,,,,719096
q160257,560701,Wanda_Landowska,Wanda Landowska,MUSICIAN,10.6127162652735,F,,FALSE,29,23.3282898975727,Warsaw,52.23333333,21.01666667,32908,Poland,,1879-07-05,1879,"Lakeville, Connecticut",41.9645277778,-73.4407777778,5556,United States,,1959-08-16,1959,,,,FALSE,8.4854003846887,140,13934,2.20278973036774,58.9874979343512,228,228,38,38,232,232,23,23,27,27,1057,1057,1,1,560701
q180224,165567,Lenny_Kravitz,Lenny Kravitz,MUSICIAN,0,M,LennyKravitz,TRUE,56,23.5706980237391,Manhattan,40.79027778,-73.95972222,645042,United States,,1964-05-26,1964,,,,,,,,,,,,FALSE,5.3302381026787,55,1092398,4.46541819638524,59.7941548867121,195,195,24,24,1121,1121,20,20,,,,,,,165567
q123249,168249,Edwin_Fischer,Edwin Fischer,MUSICIAN,25.4629274418988,M,,FALSE,20,21.8017408476245,Basel,47.55472222,7.59055556,4911,Switzerland,,1886-10-06,1886,Zürich,47.36666667,8.55,40334603,Switzerland,,1960-01-24,1960,Switzerland,Switzerland,,FALSE,7.27643258245118,133,7252,1.77833745456593,53.9076294343338,464,464,79,79,186,186,19,19,56,56,290,290,42,42,168249
q506453,1335597,Tony_Sheridan,Tony Sheridan,MUSICIAN,4.11951127689123,M,,FALSE,21,21.5236162790766,Norwich,52.6,1.3,103443,United Kingdom,,1940-05-21,1940,Hamburg,53.55,10,13467,Germany,,2013-02-16,2013,United Kingdom,,,FALSE,5.34236229714817,79,21024,2.45241868889633,52.9821195498688,519,519,149,149,1617,1617,4,4,123,123,1652,1652,35,35,1335597
q862862,1672755,Mikey_Way,Mikey Way,MUSICIAN,6.68627841511178,M,mikeyway,TRUE,23,14.4994537915053,"Newark, New Jersey",40.72422,-74.172574,645042,United States,,,1980,,,,,,,,,,,,FALSE,2.34963870248308,39,31042,3.82231133216604,29.6079464364473,2090,2090,527,527,10526,10526,53,53,,,,,,,1672755
q286501,20860634,Shellback_(record_producer),Shellback,MUSICIAN,23.3023269122537,M,,TRUE,17,12.9170056178632,Karlshamn,56.16666667,14.85,1013726,Sweden,,,,,,,,,,,,,,,FALSE,2.47123892201702,34,16958,2.9775079558513,24.3420634761407,2190,2190,,,894,894,1,1,,,,,,,20860634
q51101,485273,Jolin_Tsai,Jolin Tsai,MUSICIAN,1.13538349828102,F,jolin_tsai,TRUE,78,18.9023654030287,Xinzhuang District,25.03333333,121.45,22951244,Taiwan,,1980-09-15,1980,,,,,,,,,,,,FALSE,2.19048705501985,39,456768,6.88215671899523,44.259432416867,1216,1216,82,82,12,12,1,1,,,,,,,485273
q179682,3740,Björn_Ulvaeus,Björn Ulvaeus,MUSICIAN,0,M,,TRUE,46,25.2141852154592,Gothenburg,57.7,11.96666667,11861,Sweden,,1945-04-25,1945,,,,,,,,,,,,TRUE,7.44090081560229,74,245653,3.39900706109819,65.2631562369698,87,87,24,24,77,77,2,2,,,,,,,3740
q248981,3343027,Jad_Fair,Jad Fair,MUSICIAN,2.00396558840826,M,,TRUE,25,16.1228440134688,"Coldwater, Michigan",41.94,-85,,United States,,1954-06-09,1954,,,,,,,,,,,,TRUE,2.8139618237734,65,2488,3.81718324715635,35.0100714792483,1887,1887,399,399,9160,9160,1,1,,,,,,,3343027
q545776,1591165,Doug_Clifford,Doug Clifford,MUSICIAN,5.3336157492891,M,,TRUE,16,19.995740087573,"Palo Alto, California",37.42916667,-122.13805556,53445,United States,,1945-04-24,1945,,,,,,,,,,,,FALSE,3.60759440219731,74,32993,2.39718970676252,47.8978347459122,881,881,239,239,4252,4252,8,8,,,,,,,1591165
q395249,992783,Mehdi_Hassan,Mehdi Hassan,MUSICIAN,1.68735601365051,M,,FALSE,18,17.5125735740469,Rajasthan,26.6,73.8,26291,India,,1927-07-18,1927,Karachi,24.86,67.01,17123,Pakistan,,2012-06-13,2012,,,,FALSE,1.72017325531024,92,5730,3.55470387157516,39.6346483433611,1593,1593,282,282,522,522,3,3,317,317,43,43,6,6,992783
q266894,5506845,Gabriela_Montero,Gabriela Montero,MUSICIAN,5.28029697734924,,,TRUE,15,16.4390013280057,,,,,,,1970-05-10,1970,,,,,,,,,,,,FALSE,5.08811926870693,49,10701,1.55482500786381,36.0621422156721,1828,1828,357,357,,,,,,,,,,,5506845
q346801,741926,Peter_Buck,Peter Buck,MUSICIAN,14.7277178123944,M,,TRUE,25,17.9978801226187,"Berkeley, California",37.87166667,-122.27277778,49728,United States,,1956-12-06,1956,,,,,,,,,,,,TRUE,2.76761827954597,63,21519,3.72913864448626,41.2495937976365,1471,1471,299,299,7055,7055,20,20,,,,,,,741926
q1949093,180232,Alex_Van_Halen,Alex Van Halen,MUSICIAN,24.0845326003456,M,,TRUE,20,19.1614180944374,Nijmegen,51.85,5.86666667,56422,Netherlands,,1953-05-08,1953,,,,,,,,,,,,TRUE,3.03059711612936,66,51211,3.201029511227,45.1214771752564,1135,1135,211,211,525,525,8,8,,,,,,,180232
q708396,3365773,John_Illsley,John Illsley,MUSICIAN,3.17067015690728,M,,TRUE,17,20.3033958310074,Leicester,52.63333333,-1.13333333,51155,United Kingdom,,1949-06-24,1949,,,,,,,,,United Kingdom,,,TRUE,4.89302473036998,70,33387,2.1580727548316,48.9216149644221,800,800,201,201,2272,2272,12,12,,,,,,,3365773
q317262,613472,Johnny_Ramone,Johnny Ramone,MUSICIAN,22.6682159769237,M,johnnyramone,FALSE,28,22.2244414938149,"Forest Hills, Queens",40.715,-73.845,590828,United States,,,1948,Los Angeles,34.05,-118.25,18110,United States,,2004-09-15,2004,,,,TRUE,4.48262861438542,71,128232,3.16406225538978,55.3142424072955,376,376,89,89,1970,1970,2,2,67,67,1567,1567,148,148,613472
q727249,1030462,Carlinhos_Brown,Carlinhos Brown,MUSICIAN,1.0921171300173,M,carlinhosbrown,TRUE,16,17.7094452781364,,,,,,,1962-11-23,1962,,,,,,,,,,,,FALSE,2.26815827200784,57,107211,2.99716740486457,40.2897746022801,1540,1540,286,286,,,,,,,,,,,1030462
q266006,1152077,Paz_Lenchantin,Paz Lenchantin,MUSICIAN,16.6721929414594,F,PazLenchantin,TRUE,15,15.8403432064677,Mar del Plata,-38,-57.55,283975,Argentina,,1973-12-12,1973,,,,,,,,,Argentina,,,FALSE,3.07190016915571,46,40943,2.59105970292214,34.0699988685691,1934,1934,411,411,506,506,6,6,,,,,,,1152077
q713496,1059634,Bill_Steer,Bill Steer,MUSICIAN,8.53234058024978,M,,TRUE,15,15.4510032295078,Stockton-on-Tees,54.57,-1.32,327922,United Kingdom,,1969-12-03,1969,,,,,,,,,United Kingdom,,,TRUE,4.04414407779756,50,8362,2.37030357020965,32.7743995657997,1995,1995,520,520,4333,4333,2,2,,,,,,,1059634
q313699,853127,Bill_Ward_(musician),Bill Ward,MUSICIAN,3.59903502566096,M,,TRUE,30,21.7230312551234,Aston,52.5,-1.88,13882056,United Kingdom,,1948-05-05,1948,,,,,,,,,,,,TRUE,4.84071309571064,71,61248,3.34025659927158,53.6457090069428,476,476,115,115,1511,1511,4,4,,,,,,,853127
q449502,424185,Michael_Giles,Michael Giles,MUSICIAN,1.03121235381738,M,,TRUE,16,18.8165007977515,Waterlooville,50.88,-1.03,33689,United Kingdom,,1942-03-01,1942,,,,,,,,,,,,FALSE,3.19469910636142,77,8960,2.48576693331048,43.9737023883242,1239,1239,358,358,3149,3149,1,1,,,,,,,424185
q188973,177556,Cliff_Burton,Cliff Burton,MUSICIAN,0,M,,FALSE,52,25.5256719394444,"Castro Valley, California",37.69416667,-122.08638889,107331,United States,,1962-02-10,1962,Ljungby Municipality,56.8333333333,13.9333333333,,Sweden,,1986-09-27,1986,,,,TRUE,15.5277495239775,57,347854,1.94071423086524,66.2996847372494,75,75,5,5,409,409,1,1,17,17,46,46,1,1,177556
q536892,15334297,Jen_Ledger,Jen Ledger,MUSICIAN,1.58686142470355,F,jenledger,TRUE,17,14.5194326837914,Coventry,52.40805556,-1.51055556,44766,United Kingdom,,1989-12-08,1989,,,,,,,,,United Kingdom,,,TRUE,3.71668312601823,30,57492,2.54849672136982,29.6744298197313,2088,2088,389,389,4509,4509,13,13,,,,,,,15334297
q569122,1865340,David_Vincent,David Vincent,MUSICIAN,2.68001275169893,,,TRUE,15,16.4269546915111,,,,,,,1965-04-22,1965,,,,,,,,,,,,TRUE,3.7533941075698,54,14076,2.25722687228078,36.0220548504726,1832,1832,404,404,,,,,,,,,,,1865340
q528036,393592,Andy_White_(drummer),Andy White,MUSICIAN,21.4783508910289,,,FALSE,16,18.8982648550861,,,,,,,1930-07-27,1930,"Caldwell, New Jersey",40.839244,-74.276999,125159,,,2015-11-09,2015,,,,FALSE,3.35200591845442,89,5918,2.69029548786427,44.2457871007688,1218,1218,333,333,,,,,282,282,,,1,1,393592
q611349,211693,Dhani_Harrison,Dhani Harrison,MUSICIAN,5.37682151801076,M,DhaniHarrison,TRUE,15,14.6148939798421,,,,,,,1978-08-01,1978,,,,,,,,,,,,FALSE,2.09075291593701,41,63573,3.12669035793626,29.9920945752762,2077,2077,502,502,,,,,,,,,,,211693
q504954,176416,Nils_Lofgren,Nils Lofgren,MUSICIAN,1.27191293647071,M,,TRUE,18,18.3281731103915,Chicago,41.83694444,-87.68472222,6886,United States,,1951-06-21,1951,,,,,,,,,,,,FALSE,2.50837661047014,68,29798,3.11980322991142,42.3487035474478,1377,1377,322,322,6596,6596,220,220,,,,,,,176416
q430932,164467,Scotty_Moore,Scotty Moore,MUSICIAN,11.7591482417514,M,,FALSE,25,21.1004155626634,"Gadsden, Tennessee",35.77722222,-88.99055556,135133,United States,,1931-12-27,1931,"Nashville, Tennessee",36.16666667,-86.78333333,22018,United States,,2016-06-28,2016,,,,FALSE,4.09419796286586,88,17756,3.22415965197721,51.5738425026523,615,615,175,175,2989,2989,1,1,165,165,2274,2274,9,9,164467
q438935,5009404,Ray_Luzier,Ray Luzier,MUSICIAN,6.73752568142077,M,,TRUE,19,16.0283282000462,Pittsburgh,40.43972222,-79.97638889,25101,United States,,1970-06-14,1970,,,,,,,,,United States,,,FALSE,2.99709707034862,49,24211,2.95280447615169,34.6955529884239,1907,1907,405,405,9240,9240,65,65,,,,,,,5009404
q317481,1856695,Jesper_Strömblad,Jesper Strömblad,MUSICIAN,78.797040958643,M,,TRUE,23,17.8163190900798,Gothenburg,57.7,11.96666667,11861,Sweden,,1972-11-28,1972,,,,,,,,,,,,FALSE,6.20157242407276,47,24595,2.37944667274512,40.6454165718498,1516,1516,208,208,611,611,34,34,,,,,,,1856695
q772463,1087229,Brooks_Wackerman,Brooks Wackerman,MUSICIAN,4.81933347860151,M,,TRUE,19,15.4416160200028,,,,,,,1977-02-15,1977,,,,,,,,,,,,FALSE,3.21206213841901,42,31681,2.97641436854346,32.7431619256668,1997,1997,382,382,,,,,,,,,,,1087229
q559975,2442655,Daniel_Gildenlöw,Daniel Gildenlöw,MUSICIAN,7.78798257609774,M,,TRUE,18,14.9131897447995,Eskilstuna,59.36638889,16.50833333,1020105,Sweden,,1973-06-05,1973,,,,,,,,,Sweden,,,FALSE,4.38696442414801,46,5559,2.61113055273987,30.9847277698315,2050,2050,515,515,797,797,6,6,,,,,,,2442655
q228888,207810,Jacqueline_du_Pré,Jacqueline du Pré,MUSICIAN,0,F,,FALSE,36,23.7747764340446,Oxford,51.75194444,-1.25777778,22308,United Kingdom,,1945-01-26,1945,London,51.5072222222,-0.1275,17867,United Kingdom,,1987-10-19,1987,,,,FALSE,6.43101671746826,74,113257,3.02426555599166,60.4732627660691,178,178,43,43,708,708,3,3,29,29,568,568,139,139,207810
q711197,1438685,Otis_Rush,Otis Rush,MUSICIAN,2.16308764138477,M,,FALSE,20,20.4185486237729,"Philadelphia, Mississippi",32.77416667,-89.11277778,122377,United States,,1934-04-29,1934,Chicago,41.88444444,-87.6325,6886,,,2018-09-29,2018,,,,FALSE,4.13174466139978,85,12443,2.84034179155827,49.304806742425,769,769,196,196,3760,3760,1,1,180,180,,,41,41,1438685
q979249,29469916,Alex_Honnold,Alex Honnold,MUSICIAN,1.27561102776043,M,AlexHonnold,TRUE,19,16.2858412459295,"Sacramento, California",38.55555556,-121.46888889,29631,United States,,1985-08-17,1985,,,,,,,,,,,,FALSE,2.13984919463941,34,503663,2.85166067953518,35.5524742974185,1858,1858,243,243,9018,9018,22,22,,,,,,,29469916
q617920,1106908,János_Starker,János Starker,MUSICIAN,2.51686653270078,M,,FALSE,17,20.3857904957889,Budapest,47.4925,19.05138889,36787,Hungary,,1924-07-05,1924,"Bloomington, Indiana",39.16222222,-86.52916667,112487,United States,,2013-04-28,2013,,,,FALSE,5.44690997036471,95,6245,2.00410456295358,49.1957981373816,778,778,190,190,296,296,130,130,200,200,2774,2774,6,6,1106908
q246594,164097,Hugh_Masekela,Hugh Masekela,MUSICIAN,20.3101980969194,M,,FALSE,33,20.4033992427212,Witbank,-25.877,29.201,1393309,South Africa,,1939-04-04,1939,Johannesburg,-26.20444444,28.04555556,58893,South Africa,,2018-01-23,2018,South Africa,,,FALSE,1.74561159063343,80,42528,4.58462283249121,49.2543944326459,773,773,216,216,59,59,1,1,182,182,47,47,10,10,164097
q78517,312443,Fritz_Kreisler,Fritz Kreisler,MUSICIAN,0,M,,FALSE,38,24.7709362111726,Vienna,48.2,16.36666667,55866,Austria,,1875-02-02,1875,New York City,40.67,-73.94,645042,United States,,1962-01-29,1962,Austria,,,FALSE,7.3511293231749,144,54327,2.66894464592837,63.7881648800816,116,116,17,17,142,142,67,67,19,19,553,553,79,79,312443
Q485893,19448,Marilyn_Manson_(band),Marilyn Manson,MUSICIAN,10.663524341527,,marilynmanson,TRUE,46,26.1277898116753,,,,,,,,,,,,,,,,,,,,TRUE,7.15454336380961,110,231525,3.34715642461136,68.3033410315213,49,49,,,,,,,,,,,,,19448
q360377,1635127,DJ_Sammy,DJ Sammy,MUSICIAN,8.75653711257941,M,,TRUE,18,17.1013999261547,Majorca,39.61666667,2.98333333,778,Spain,,1969-10-19,1969,,,,,,,,,,,,FALSE,4.79198520307822,50,20003,2.20075123328589,38.2663935453669,1699,1699,355,355,1324,1324,1,1,,,,,,,1635127
q931864,1852713,Lloyd_(singer),Lloyd,MUSICIAN,1.27084542820134,M,Lloyd_YG,TRUE,16,10.5129223744165,,,,,,,1986-01-03,1986,,,,,,,,,,,,FALSE,1.33018924341589,33,7959,3.42860411002114,16.3420409808142,2252,2252,1059,1059,,,,,,,,,,,1852713
q170270,1659627,Friedrich_Kalkbrenner,Friedrich Kalkbrenner,MUSICIAN,28.7625073044225,M,,FALSE,23,22.8930049298655,Kassel,51.31666667,9.5,42108,Germany,,1784-11-07,1784,Enghien-les-Bains,48.9697,2.3081,998134,France,,1849-06-10,1849,,,,FALSE,7.81895194956391,235,10080,1.91104758297076,57.5390083518761,288,288,19,19,1198,1198,6,6,22,22,1508,1508,2,2,1659627
q539883,1203232,Thad_Jones,Thad Jones,MUSICIAN,10.8035098789754,M,,FALSE,19,19.3363854669907,"Pontiac, Michigan",42.64611111,-83.2925,8687,United States,,1923-03-28,1923,Copenhagen,55.6761111111,12.5688888889,13014,Denmark,,1986-08-20,1986,,,,FALSE,3.48040388119497,96,5893,2.77538899644776,45.703712802991,1086,1086,235,235,5224,5224,3,3,156,156,263,263,144,144,1203232
q455545,147851,Ian_MacKaye,Ian MacKaye,MUSICIAN,1.62253917732794,M,,TRUE,19,16.2939748801416,"Washington, D.C.",38.90472222,-77.01638889,108956,United States,,1962-04-16,1962,,,,,,,,,United States,,,FALSE,2.16961114703328,57,23108,3.43280652451847,35.5795404386776,1854,1854,413,413,9009,9009,118,118,,,,,,,147851
q211696,16991,Keith_Moon,Keith Moon,MUSICIAN,0,M,,FALSE,36,23.0026430864079,Wembley,51.5528,-0.2979,94377,United Kingdom,,1946-08-23,1946,Westminster,51.49472222,-0.13527778,37432,United Kingdom,,1978-09-07,1978,United Kingdom,United Kingdom,,TRUE,3.99084516768936,73,204747,3.98223603522418,57.9038491788634,278,278,95,95,965,965,1,1,41,41,753,753,11,11,16991
q93672,3622246,Paul_Badura-Skoda,Paul Badura-Skoda,MUSICIAN,3.87984582316795,M,,TRUE,18,21.7778950194812,Vienna,48.2,16.36666667,55866,Austria,,1927-10-06,1927,,,,,,,,,,,,FALSE,7.22170981767257,92,9871,1.5161426850205,53.8282781214847,466,466,113,113,410,410,187,187,,,,,,,3622246
q648366,106279,Hank_Snow,Hank Snow,MUSICIAN,1.50711292273051,,,FALSE,16,17.2212507258849,"Brooklyn, Queens County, Nova Scotia",44.05261944,-64.68913611,7126862,Canada,,1914-05-09,1914,"Madison, Tennessee",36.25611111,-86.71388889,1603263,United States,,1999-12-20,1999,,,,FALSE,1.61817263762636,105,5281,3.37203106370923,38.6652187925952,1676,1676,250,250,442,442,1,1,196,196,4821,4821,1,1,106279
q379400,149811,Shavo_Odadjian,Shavo Odadjian,MUSICIAN,0,M,officialsHaVo,TRUE,43,19.7546532843632,Yerevan,40.18138889,44.51444444,34352,Armenia,,1974-04-22,1974,,,,,,,,,Soviet Union,,,FALSE,6.74269829412513,45,76467,3.32080897280651,47.0955747350487,961,961,64,64,35,35,8,8,,,,,,,149811
q465311,25089032,Yuja_Wang,Yuja Wang,MUSICIAN,11.7885060857553,F,YujaWang,TRUE,21,17.3700288024796,Beijing,39.91666667,116.38333333,18603746,China,,1987-02-10,1987,,,,,,,,,,,,FALSE,6.41285867399488,32,131429,2.05823417541829,39.1603047938028,1630,1630,129,129,694,694,38,38,,,,,,,25089032
q315650,2190075,Jónsi,Jónsi,MUSICIAN,5.6465221774869,M,iamjonsi,TRUE,28,16.6168993189628,Reykjavík,64.13333333,-21.93333333,25798,Iceland,,1975-04-23,1975,,,,,,,,,Iceland,,,TRUE,4.09392279608619,44,25310,3.4390236991885,36.6541300070305,1792,1792,247,247,78,78,34,34,,,,,,,2190075
q436169,3577129,Narciso_Yepes,Narciso Yepes,MUSICIAN,4.6334421205008,M,,FALSE,21,23.0506974437835,"Lorca, Spain",37.6798,-1.6944,447391,Spain,,1927-11-14,1927,Murcia,37.98611111,-1.13027778,59727,Spain,,1997-05-03,1997,,,,FALSE,7.33693828509737,92,27739,1.6762619931722,58.0637587581391,272,272,75,75,392,392,1,1,56,56,316,316,2,2,3577129
q918535,701860,Dave_Mason,Dave Mason,MUSICIAN,2.51398202664894,M,,TRUE,17,17.0921932003322,Worcester,52.192,-2.22,58681,United Kingdom,,1946-05-10,1946,,,,,,,,,United Kingdom,,,TRUE,1.66626775290767,73,12492,3.48393352715924,38.2357564973825,1703,1703,490,490,3903,3903,4,4,,,,,,,701860
q316508,89580,Amon_Tobin,Amon Tobin,MUSICIAN,18.5737229130335,M,amontobinhq,TRUE,21,16.2165127174408,Rio de Janeiro,-22.90833333,-43.19638889,25936,Brazil,,,1972,,,,,,,,,,,,FALSE,3.78784095520012,47,18824,2.80472891320209,35.3217710599208,1870,1870,377,377,709,709,119,119,,,,,,,89580
q726071,166768,Jimmy_Buffett,Jimmy Buffett,MUSICIAN,1.41072606860304,M,jimmybuffett,TRUE,17,17.2328355847585,"Pascagoula, Mississippi",30.36361111,-88.54194444,122281,United States,,1946-12-25,1946,,,,,,,,,,,,FALSE,1.33922257076052,73,23499,3.67809545157485,38.7037695091091,1673,1673,485,485,8027,8027,1,1,,,,,,,166768
q211976,762156,John_Petrucci,John Petrucci,MUSICIAN,0,M,JPetrucci,TRUE,39,20.9836465170921,"Kings Park, New York",40.88861084,-73.24250031,645042,United States,,1967-07-12,1967,,,,,,,,,,,,FALSE,6.85486001422183,52,110801,3.18707477105536,51.1852723506518,644,644,54,54,3111,3111,1,1,,,,,,,762156
q61415,7744748,DJ_Manian,DJ Manian,MUSICIAN,3.34145851812891,M,,TRUE,15,15.169816187217,,,,,,,1978-07-07,1978,,,,,,,,,,,,FALSE,5.17361332093655,41,10423,1.80213683416285,31.8386987451843,2027,2027,428,428,,,,,,,,,,,7744748
q507215,180247,Michael_Anthony_(musician),Michael Anthony,MUSICIAN,34.0363566084831,M,,TRUE,16,18.0522613597806,Chicago,41.88444444,-87.6325,6886,United States,,1954-06-20,1954,,,,,,,,,United States,,,FALSE,2.47070243761139,65,39170,2.75597536294238,41.4305572155234,1456,1456,308,308,6975,6975,237,237,,,,,,,180247
q57704,4179407,Élisabeth_Jacquet_de_La_Guerre,Élisabeth Jacquet de La Guerre,MUSICIAN,1.31858694117705,F,,FALSE,18,21.7379585662495,Paris,48.8567,2.3508,22989,France,,1665-03-17,1665,Paris,48.8567,2.3508,22989,France,,1729-06-27,1729,France,France,,FALSE,5.33269426833926,354,9066,2.08879503094659,53.6953823388165,473,473,4,4,2109,2109,486,486,8,8,2203,2203,965,965,4179407
q233081,584492,Vanessa_Carlton,Vanessa Carlton,MUSICIAN,1.37813908688093,F,vanessacarlton,TRUE,29,16.2303439388938,"Milford, Pennsylvania",41.32416667,-74.80277778,133587,United States,,1980-08-16,1980,,,,,,,,,,,,FALSE,2.94932301744463,39,71166,3.88790558486567,35.367796954849,1867,1867,260,260,9065,9065,1,1,,,,,,,584492
q202859,22439395,Flea_(musician),Flea,MUSICIAN,0,M,flea333,TRUE,45,21.9384070531437,Melbourne,-37.81361111,144.96305556,17306237,Australia,,1962-10-16,1962,,,,,,,,,,,,FALSE,4.63839931944751,57,310526,4.18340082885358,54.3624109904569,430,430,41,41,54,54,11,11,,,,,,,22439395
q213229,591104,Robert_Trujillo,Robert Trujillo,MUSICIAN,0,M,,TRUE,45,23.2238508787617,"Santa Monica, California",34.02194444,-118.48138889,28208,United States,,1964-10-23,1964,,,,,,,,,,,,FALSE,7.92780981145176,55,384688,3.17750236122779,58.6399581799957,246,246,32,32,1309,1309,8,8,,,,,,,591104
q17403494,43272496,Meghan_Trainor,Meghan Trainor,MUSICIAN,1.08254775710709,F,Meghan_Trainor,TRUE,45,16.1461360031509,Nantucket,41.28277778,-70.09944444,62254,United States,,1993-12-22,1993,,,,,,,,,United States,,,FALSE,3.09562557735538,26,215679,4.9974877061608,35.0875797942892,1883,1883,102,102,9142,9142,2,2,,,,,,,43272496
q559273,1683764,Glen_Benton,Glen Benton,MUSICIAN,2.71016236292014,M,,TRUE,16,17.2401516548118,"Niagara Falls, New York",43.1,-79.01666667,3985,United States,,1967-06-18,1967,,,,,,,,,,,,FALSE,4.46066400833106,52,24689,2.13817786101328,38.7281150575268,1669,1669,297,297,8022,8022,3,3,,,,,,,1683764
q310476,54958,Fats_Waller,Fats Waller,MUSICIAN,3.41284727042147,M,,FALSE,34,21.2126592606633,New York City,40.661,-73.944,645042,United States,,1904-05-21,1904,"Kansas City, Missouri",39.09972222,-94.57833333,17454,United States,,1943-12-15,1943,United States,United States,,FALSE,2.86774683876429,115,23950,4.27841970050258,51.9473537408365,584,584,111,111,2892,2892,250,250,83,83,2198,2198,3,3,54958
q318694,1248265,Cliff_Williams,Cliff Williams,MUSICIAN,28.4265359123195,M,,TRUE,30,22.8464785214695,Romford,51.5768,0.1801,94264,United Kingdom,,1949-12-14,1949,,,,,,,,,United Kingdom,,,TRUE,6.63947921180807,70,93034,2.7110746441925,57.38418329962,293,293,67,67,1027,1027,1,1,,,,,,,1248265
q644483,1775735,Lev_Oborin,Lev Oborin,MUSICIAN,5.03757985077718,,,FALSE,15,20.543350257486,,,,,,,1907-09-11,1907,Moscow,55.75,37.61666667,19004,Russia,,1974-01-05,1974,,Soviet Union,,FALSE,5.62399000414405,112,6046,1.54908205882418,49.7201067865812,741,741,141,141,,,,,95,95,894,894,461,461,1775735
q298601,209227,Wes_Montgomery,Wes Montgomery,MUSICIAN,0,M,,FALSE,30,22.2269306850116,Indianapolis,39.791,-86.148,57707,United States,,1923-03-06,1923,Indianapolis,39.7677777778,-86.1580555556,57707,United States,,1968-06-15,1968,,,,FALSE,4.03859850406072,96,39987,3.51152516361445,55.3225256419225,375,375,96,96,1968,1968,6,6,56,56,1566,1566,4,4,209227
q526424,715167,Francisco_Canaro,Francisco Canaro,MUSICIAN,7.35593883660984,M,,FALSE,17,21.1323353077743,San José de Mayo,-34.33333333,-56.71666667,1498257,Uruguay,,1888-11-26,1888,Argentina,-34,-64,18951905,Argentina,,1964-12-14,1964,,Argentina,,FALSE,4.98993391009058,131,12263,1.97385816977534,51.6800612368113,607,607,94,94,47,47,1,1,71,71,69,69,3,3,715167
q1523866,13244766,Joe_Duplantier,Joe Duplantier,MUSICIAN,8.61982510513234,M,,TRUE,15,15.5956025803075,Paris,48.8567,2.3508,22989,France,,1976-10-19,1976,,,,,,,,,France,,,TRUE,4.10135542161247,43,23623,2.22830523307893,33.2555800999435,1979,1979,410,410,3671,3671,825,825,,,,,,,13244766
q455018,163339,Maceo_Parker,Maceo Parker,MUSICIAN,2.53081619821843,M,,TRUE,19,21.1579110795464,"Kinston, North Carolina",35.27055556,-77.585,128009,United States,,,1943,,,,,,,,,,,,FALSE,4.66642996784249,76,32585,2.28719599561298,51.7651692504669,601,601,175,175,2945,2945,1,1,,,,,,,163339
q337521,9232321,Randy_Jackson,Randy Jackson,MUSICIAN,3.05238699201925,M,YO_RANDYJACKSON,TRUE,21,16.8434196185733,"Baton Rouge, Louisiana",30.4475,-91.17861111,57835,United States,,1956-06-23,1956,,,,,,,,,United States,,,FALSE,1.8031927603922,63,23644,3.8932628284025,37.4079173384269,1740,1740,369,369,8443,8443,6,6,,,,,,,9232321
q233721,462782,Carla_Bley,Carla Bley,MUSICIAN,2.22350031340795,F,,TRUE,24,21.3950399542726,"Oakland, California",37.80444444,-122.27083333,50548,United States,,1936-05-11,1936,,,,,,,,,,,,FALSE,4.81370358205346,83,16198,2.67557418400546,52.5542585373178,546,546,157,157,2704,2704,9,9,,,,,,,462782
q1776781,1345917,Maxim_(musician),Maxim,MUSICIAN,1.50630251662664,M,maxim,TRUE,16,18.7306907895279,Peterborough,52.58333333,-0.25,23906,United Kingdom,,1967-03-21,1967,,,,,,,,,United Kingdom,,,TRUE,3.8699506924589,52,154770,2.27251118492529,43.6881540413672,1267,1267,172,172,3196,3196,3,3,,,,,,,1345917
q2049950,1492509,K._S._Chithra,K. S. Chithra,MUSICIAN,8.92301634780172,F,,TRUE,16,13.8938457691855,,,,,,,1963-07-27,1963,,,,,,,,,,,,FALSE,1.27639769536943,56,10210,3.57589561761633,27.5926760355097,2151,2151,574,574,,,,,,,,,,,1492509
q463454,1208583,Steve_Rothery,Steve Rothery,MUSICIAN,2.74925586319984,M,steverothery,TRUE,15,17.3176391624389,Brampton Bierlow,53.508744,-1.373417,8262427,United Kingdom,,1959-11-25,1959,,,,,,,,,,,,FALSE,4.34187714129578,60,11058,2.22427165451556,38.9859687761171,1641,1641,325,325,3832,3832,1,1,,,,,,,1208583
